Postal Code,Sales,Quantity,Discount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
92704,143.952,6,0.2,17.994,False,True,False,True,False,False,False,True,False,True
92704,19.44,3,0.0,9.3312,False,True,False,True,False,False,False,True,True,False
22153,5.56,2,0.0,1.4456,False,False,True,False,False,False,True,False,True,False
23434,146.73,3,0.0,2.9346,False,False,False,True,False,False,True,False,True,False
23434,29.9,5,0.0,13.455,False,False,False,True,False,False,True,False,True,False
90049,276.784,2,0.2,89.9548,False,True,False,False,False,False,False,True,True,False
77041,93.032,2,0.8,-251.1864,False,False,True,True,False,False,False,False,True,False
77041,454.965,5,0.3,-136.4895,False,False,True,True,False,False,False,False,False,False
27511,246.168,3,0.2,21.5397,False,False,True,True,False,False,True,False,False,True
45503,295.4,5,0.2,-62.7725,False,True,False,False,False,True,False,False,True,False
40214,348.56,8,0.0,104.568,False,False,False,False,False,False,True,False,True,False
45373,15.552,3,0.2,5.4432,False,True,False,True,False,True,False,False,True,False
45373,482.94,6,0.5,-376.6932,False,True,False,True,False,True,False,False,False,False
48227,299.98,2,0.0,83.9944,False,False,True,False,False,False,False,False,False,True
48227,403.68,6,0.0,181.656,False,False,True,False,False,False,False,False,True,False
48227,41.9,2,0.0,11.732,False,False,True,False,False,False,False,False,False,True
48227,28.91,7,0.0,13.2986,False,False,True,False,False,False,False,False,True,False
47401,32.4,5,0.0,15.552,False,False,True,False,False,False,False,False,True,False
75081,369.544,7,0.2,27.7158,False,False,True,False,True,False,False,False,False,True
75081,10.368,2,0.2,3.7584,False,False,True,False,True,False,False,False,True,False
75081,791.88,3,0.2,128.6805,False,False,True,False,True,False,False,False,False,True
77041,23.64,3,0.2,5.319,False,False,True,False,False,False,False,False,True,False
77041,84.784,2,0.2,-16.9568,False,False,True,False,False,False,False,False,True,False
77041,64.96,5,0.6,-84.448,False,False,True,False,False,False,False,False,False,False
77041,32.06,10,0.8,-51.296,False,False,True,False,False,False,False,False,True,False
77041,177.648,2,0.2,-28.8678,False,False,True,False,False,False,False,False,True,False
77041,287.91,3,0.4,33.5895,False,False,True,False,False,False,False,False,False,True
76117,22.368,2,0.2,1.6776,False,False,False,True,False,False,False,False,True,False
76117,32.368,7,0.2,11.7334,False,False,False,True,False,False,False,False,True,False
76117,207.984,2,0.2,36.3972,False,False,False,True,False,False,False,False,False,True
23223,36.4,5,0.0,17.472,False,False,False,False,True,False,True,False,True,False
23223,22.96,2,0.0,4.3624,False,False,False,False,True,False,True,False,False,True
23223,315.2,4,0.0,6.304,False,False,False,False,True,False,True,False,True,False
23223,15.18,3,0.0,7.1346,False,False,False,False,True,False,True,False,True,False
90049,623.96,5,0.2,38.9975,False,True,False,True,False,False,False,True,False,True
19140,429.6,2,0.4,-93.08,False,True,False,False,False,True,False,False,False,True
19140,31.968,2,0.2,6.3936,False,True,False,False,False,True,False,False,False,False
19140,887.271,3,0.3,-63.3765,False,True,False,False,False,True,False,False,False,False
19140,21.696,4,0.2,7.0512,False,True,False,False,False,True,False,False,True,False
90036,22.05,7,0.0,10.584,False,False,True,False,True,False,False,True,True,False
90036,99.9,5,0.0,46.953,False,False,True,False,True,False,False,True,True,False
90032,90.86,7,0.0,26.3494,False,True,False,True,False,False,False,True,True,False
94109,7.78,1,0.0,3.501,True,False,False,False,False,False,False,True,True,False
19120,78.759,9,0.7,-57.7566,False,True,False,False,False,True,False,False,True,False
77070,9.552,3,0.6,-3.8208,False,True,False,False,True,False,False,False,False,False
77070,5.344,4,0.6,-2.1376,False,True,False,False,True,False,False,False,False,False
88001,8.28,2,0.0,3.4776,False,False,True,False,True,False,False,True,True,False
77070,50.136,3,0.2,-11.2806,False,False,True,False,False,False,False,False,True,False
97756,88.074,7,0.7,-58.716,False,False,False,True,False,False,False,True,True,False
44105,301.47,3,0.5,-241.176,False,True,False,False,False,True,False,False,False,False
44105,18.656,2,0.2,1.6324,False,True,False,False,False,True,False,False,True,False
20707,27.46,2,0.0,9.8856,False,False,True,True,False,True,False,False,False,False
20707,125.13,3,0.0,36.2877,False,False,True,True,False,True,False,False,True,False
92037,555.96,5,0.2,41.697,False,False,True,False,True,False,False,True,False,True
27893,129.552,3,0.2,-22.6716,False,False,True,True,False,False,True,False,True,False
27893,51.984,1,0.2,-5.1984,False,False,True,True,False,False,True,False,True,False
27893,10.272,3,0.2,3.4668,False,False,True,True,False,False,True,False,True,False
33710,18.336,2,0.7,-12.224,False,False,True,False,False,False,True,False,True,False
33710,180.96,5,0.2,13.572,False,False,True,False,False,False,True,False,False,True
60089,475.944,7,0.2,95.1888,False,False,True,False,False,False,False,False,False,True
90049,159.98,2,0.0,47.994,False,True,False,False,True,False,False,True,False,True
10011,43.6,4,0.0,12.208,False,False,False,True,False,True,False,False,False,True
89115,8.288,2,0.2,3.0044,False,False,True,False,False,False,False,True,True,False
89115,1123.128,9,0.2,70.1955,False,False,True,False,False,False,False,True,False,True
89115,64.9,5,0.0,18.821,False,False,True,False,False,False,False,True,True,False
60540,2.808,3,0.8,-4.4928,False,False,True,False,False,False,False,False,True,False
5408,99.98,2,0.0,42.9914,False,False,True,True,False,True,False,False,False,True
5408,8.04,6,0.0,2.7336,False,False,True,True,False,True,False,False,True,False
5408,1564.29,13,0.0,406.7154,False,False,True,True,False,True,False,False,True,False
48234,138.56,4,0.0,66.5088,False,False,True,True,False,False,False,False,True,False
48234,65.52,5,0.1,12.376,False,False,True,True,False,False,False,False,True,False
85323,14.576,2,0.2,2.3686,False,True,False,False,False,False,False,True,True,False
85323,23.2,2,0.2,1.45,False,True,False,False,False,False,False,True,False,True
85323,16.464,7,0.2,1.8522,False,True,False,False,False,False,False,True,True,False
19140,19.312,2,0.2,3.1382,False,True,False,False,False,True,False,False,False,False
89115,40.08,6,0.0,19.2384,False,False,True,False,False,False,False,True,True,False
4401,101.96,2,0.0,27.5292,False,False,True,True,False,True,False,False,True,False
4401,259.74,13,0.0,124.6752,False,False,True,True,False,True,False,False,True,False
4401,255.42,9,0.0,104.7222,False,False,True,True,False,True,False,False,False,True
37075,4.338,3,0.7,-3.0366,False,False,True,False,True,False,True,False,True,False
37075,11.88,5,0.7,-7.92,False,False,True,False,True,False,True,False,True,False
54703,405.86,7,0.0,32.4688,False,False,True,False,False,False,False,False,False,False
54703,680.01,3,0.0,176.8026,False,False,True,False,False,False,False,False,False,False
60610,2.376,3,0.2,0.7425,False,False,True,False,False,False,False,False,False,True
60610,143.128,2,0.8,-393.602,False,False,True,False,False,False,False,False,True,False
92037,4476.8,4,0.2,503.64,False,True,False,False,False,False,False,True,False,True
92037,104.85,1,0.0,50.328,False,True,False,False,False,False,False,True,True,False
92037,241.44,3,0.0,72.432,False,True,False,False,False,False,False,True,True,False
39212,319.76,14,0.0,147.0896,False,False,True,False,True,False,True,False,True,False
39212,45.68,2,0.0,21.0128,False,False,True,False,True,False,True,False,True,False
93030,31.96,2,0.0,1.598,True,False,False,False,True,False,False,True,False,False
93030,47.9,1,0.0,22.992,True,False,False,False,True,False,False,True,True,False
93030,1112.94,3,0.0,222.588,True,False,False,False,True,False,False,True,True,False
93030,22.92,3,0.0,11.2308,True,False,False,False,True,False,False,True,True,False
98031,71.976,3,0.2,8.997,False,True,False,False,False,False,False,True,False,True
98031,19.44,3,0.0,9.3312,False,True,False,False,False,False,False,True,True,False
37211,31.086,3,0.7,-20.724,False,False,True,True,False,False,True,False,True,False
10035,13.98,2,0.0,3.9144,False,False,True,False,False,True,False,False,False,True
10035,23.65,1,0.0,6.149,False,False,True,False,False,True,False,False,True,False
92683,707.88,3,0.2,44.2425,False,False,True,False,False,False,False,True,False,True
92683,11.952,3,0.2,4.1832,False,False,True,False,False,False,False,True,True,False
92683,31.128,3,0.2,11.673,False,False,True,False,False,False,False,True,True,False
92683,55.76,4,0.0,7.8064,False,False,True,False,False,False,False,True,False,True
92683,24.56,2,0.0,11.5432,False,False,True,False,False,False,False,True,True,False
92683,51.75,1,0.0,15.525,False,False,True,False,False,False,False,True,False,False
92683,207.184,1,0.2,25.898,False,False,True,False,False,False,False,True,False,False
92683,1473.1,5,0.0,412.468,False,False,True,False,False,False,False,True,True,False
18103,3.488,2,0.2,-0.6976,False,False,True,False,True,True,False,False,True,False
18103,21.728,4,0.2,3.8024,False,False,True,False,True,True,False,False,False,True
18103,663.072,6,0.2,-165.768,False,False,True,False,True,True,False,False,True,False
18103,99.588,2,0.7,-82.99,False,False,True,False,True,True,False,False,True,False
18103,49.568,2,0.2,15.49,False,False,True,False,True,True,False,False,True,False
78207,29.372,7,0.8,-46.9952,False,False,True,True,False,False,False,False,True,False
78207,344.704,2,0.2,38.7792,False,False,True,True,False,False,False,False,False,True
85323,47.992,7,0.2,3.5994,False,False,True,False,False,False,False,True,True,False
85323,102.24,4,0.2,-16.614,False,False,True,False,False,False,False,True,False,True
95123,39.96,2,0.0,19.1808,False,False,True,False,False,False,False,True,True,False
95123,1432.0,5,0.2,125.3,False,False,True,False,False,False,False,True,False,True
95123,41.04,6,0.0,11.0808,False,False,True,False,False,False,False,True,True,False
95123,256.784,1,0.2,32.098,False,False,True,False,False,False,False,True,False,False
8861,120.98,1,0.0,12.098,False,False,False,False,False,True,False,False,False,False
8861,315.98,1,0.0,148.5106,False,False,False,False,False,True,False,False,True,False
10011,28.752,3,0.2,10.0632,False,False,True,True,False,True,False,False,True,False
10011,114.95,5,0.0,32.186,False,False,True,True,False,True,False,False,True,False
90004,23.04,8,0.0,6.912,False,False,True,True,False,False,False,True,True,False
6460,15.48,3,0.0,4.4892,True,False,False,False,False,True,False,False,True,False
6460,51.84,8,0.0,24.8832,True,False,False,False,False,True,False,False,True,False
61701,39.816,3,0.2,7.4655,False,False,True,False,False,False,False,False,False,True
98105,16.06,1,0.0,4.1756,False,True,False,True,False,False,False,True,True,False
52601,7.28,1,0.0,3.4944,False,True,False,False,True,False,False,False,True,False
52601,5.4,3,0.0,2.592,False,True,False,False,True,False,False,False,True,False
95661,19.44,3,0.0,9.3312,False,False,True,False,False,False,False,True,True,False
94110,39.88,2,0.0,11.1664,False,False,True,True,False,False,False,True,False,False
94110,79.44,3,0.0,28.5984,False,False,True,True,False,False,False,True,False,False
19120,20.664,7,0.2,6.9741,False,False,False,True,False,True,False,False,True,False
90049,32.4,5,0.0,15.552,False,False,True,True,False,False,False,True,True,False
79762,13.762,1,0.8,-24.7716,False,False,True,True,False,False,False,False,True,False
55407,15.28,2,0.0,7.4872,False,False,False,False,True,False,False,False,True,False
19120,44.688,7,0.2,3.3516,False,False,True,False,False,True,False,False,True,False
19120,301.47,3,0.5,-204.9996,False,False,True,False,False,True,False,False,False,False
70506,11.07,3,0.0,5.2029,False,False,False,False,False,False,True,False,True,False
70506,1504.52,4,0.0,346.0396,False,False,False,False,False,False,True,False,False,False
70506,25.92,4,0.0,12.4416,False,False,False,False,False,False,True,False,True,False
77803,7.536,6,0.8,-13.188,True,False,False,False,True,False,False,False,True,False
77803,1.408,2,0.8,-2.3232,True,False,False,False,True,False,False,False,True,False
77803,4.144,4,0.8,-6.4232,True,False,False,False,True,False,False,False,True,False
77803,52.752,3,0.2,-12.5286,True,False,False,False,True,False,False,False,True,False
90008,381.36,7,0.0,106.7808,False,False,True,True,False,False,False,True,True,False
90049,6.72,4,0.0,3.36,True,False,False,False,True,False,False,True,True,False
90045,15.192,3,0.2,5.5071,False,False,False,False,False,False,False,True,True,False
90045,58.32,9,0.0,27.9936,False,False,False,False,False,False,False,True,True,False
85023,946.764,6,0.7,-694.2936,False,False,True,False,False,False,False,True,True,False
90036,94.68,9,0.0,31.2444,False,False,True,False,False,False,False,True,False,False
90036,23.67,3,0.0,0.9468,False,False,True,False,False,False,False,True,True,False
90036,1091.168,4,0.2,68.198,False,False,True,False,False,False,False,True,False,True
90036,18.69,7,0.0,5.2332,False,False,True,False,False,False,False,True,True,False
90036,568.728,3,0.2,28.4364,False,False,True,False,False,False,False,True,False,False
90036,7.312,1,0.2,2.5592,False,False,True,False,False,False,False,True,True,False
43229,147.568,2,0.2,-3.6892,False,False,False,False,False,True,False,False,False,False
32303,56.784,7,0.2,20.5842,False,False,True,True,False,False,True,False,True,False
32303,5.607,3,0.7,-3.9249,False,False,True,True,False,False,True,False,True,False
32303,6.576,3,0.2,0.5754,False,False,True,True,False,False,True,False,True,False
94122,14.304,6,0.2,4.6488,False,False,True,False,True,False,False,True,True,False
94122,119.833,1,0.15,7.049,False,False,True,False,True,False,False,True,False,False
94122,5.56,2,0.0,2.224,False,False,True,False,True,False,False,True,True,False
94122,32.4,5,0.0,15.552,False,False,True,False,True,False,False,True,True,False
94109,9.84,3,0.0,2.8536,False,False,True,False,True,False,False,True,True,False
94109,2.78,1,0.0,0.7228,False,False,True,False,True,False,False,True,True,False
10009,3.64,1,0.2,1.365,False,False,True,False,False,True,False,False,True,False
10009,881.93,7,0.0,220.4825,False,False,True,False,False,True,False,False,False,True
52302,115.84,8,0.0,54.4448,False,False,True,True,False,False,False,False,True,False
90008,107.648,2,0.2,33.64,False,False,True,True,False,False,False,True,True,False
71603,199.95,5,0.0,63.984,False,True,False,False,False,False,True,False,False,True
71603,12.96,2,0.0,6.2208,False,True,False,False,False,False,True,False,True,False
65203,60.89,1,0.0,15.2225,False,True,False,False,False,False,False,False,False,False
65203,14.94,3,0.0,6.8724,False,True,False,False,False,False,False,False,True,False
65203,9.64,2,0.0,4.4344,False,True,False,False,False,False,False,False,True,False
65203,332.94,3,0.0,53.2704,False,True,False,False,False,False,False,False,False,False
65203,51.9,3,0.0,24.393,False,True,False,False,False,False,False,False,True,False
65203,64.96,2,0.0,2.5984,False,True,False,False,False,False,False,False,True,False
57401,25.5,3,0.0,6.63,False,True,False,False,False,False,False,False,True,False
98103,215.976,3,0.2,-2.6997,True,False,False,False,True,False,False,True,False,False
48227,389.97,3,0.0,35.0973,False,False,True,False,False,False,False,False,False,False
48227,269.91,5,0.1,53.982,False,False,True,False,False,False,False,False,True,False
38109,11.673,3,0.7,-7.782,False,False,True,True,False,False,True,False,True,False
38109,64.848,7,0.2,24.318,False,False,True,True,False,False,True,False,True,False
89031,14.56,2,0.0,5.5328,False,False,False,False,True,False,False,True,False,False
11520,102.582,1,0.1,6.8388,True,False,False,False,False,True,False,False,False,False
11520,20.04,3,0.0,9.6192,True,False,False,False,False,True,False,False,True,False
10035,32.088,7,0.2,11.2308,False,False,True,False,False,True,False,False,True,False
10035,4305.552,6,0.2,1453.1238,False,False,True,False,False,True,False,False,True,False
10024,10.02,3,0.0,4.4088,False,False,True,True,False,True,False,False,False,False
10024,631.96,4,0.0,303.3408,False,False,True,True,False,True,False,False,False,True
42420,1577.94,3,0.0,757.4112,False,False,True,False,False,False,True,False,True,False
87105,255.85,7,0.0,112.574,True,False,False,True,False,False,False,True,True,False
33445,184.704,6,0.2,13.8528,False,True,False,True,False,False,True,False,True,False
33445,47.92,2,0.2,11.98,False,True,False,True,False,False,True,False,False,True
19140,15.936,4,0.2,5.1792,False,False,True,False,False,True,False,False,True,False
19140,8.001,7,0.7,-5.6007,False,False,True,False,False,True,False,False,True,False
19140,398.972,2,0.3,-28.498,False,False,True,False,False,True,False,False,False,False
98105,163.88,2,0.0,40.97,False,False,True,False,True,False,False,True,False,False
23223,67.9,5,0.0,20.37,False,False,True,False,False,False,True,False,True,False
33407,72.224,4,0.2,25.2784,False,False,True,False,False,False,True,False,True,False
80525,11.696,2,0.2,3.9474,False,True,False,False,False,False,False,True,True,False
53132,392.94,3,0.0,43.2234,False,False,True,True,False,False,False,False,False,False
28110,18.176,1,0.2,4.7712,False,False,False,False,False,False,True,False,False,False
75081,6.888,3,0.8,-11.0208,False,False,True,False,True,False,False,False,True,False
75081,457.485,3,0.3,-84.9615,False,False,True,False,True,False,False,False,False,False
19134,1079.316,6,0.3,-15.4188,False,False,False,False,False,True,False,False,False,False
94109,48.91,1,0.0,22.9877,False,True,False,False,True,False,False,True,True,False
19901,9.84,3,0.0,2.8536,False,False,False,False,False,True,False,False,True,False
19901,34.5,3,0.0,15.525,False,False,False,False,False,True,False,False,True,False
76706,0.556,1,0.8,-0.9452,True,False,False,True,False,False,False,False,True,False
21740,43.8,6,0.0,20.586,False,True,False,False,False,True,False,False,True,False
44105,13.872,3,0.2,5.0286,False,False,True,True,False,True,False,False,True,False
44105,115.96,4,0.5,-64.9376,False,False,True,True,False,True,False,False,False,False
78501,41.424,2,0.2,8.2848,False,True,False,True,False,False,False,False,False,True
78501,244.768,4,0.2,24.4768,False,True,False,True,False,False,False,False,False,True
78501,74.352,3,0.2,6.5058,False,True,False,True,False,False,False,False,True,False
78501,4.312,2,0.8,-6.8992,False,True,False,True,False,False,False,False,True,False
78501,56.686,1,0.3,-20.245,False,True,False,True,False,False,False,False,False,False
78501,97.968,2,0.2,6.123,False,True,False,True,False,False,False,False,False,True
78501,7.872,3,0.2,0.8856,False,True,False,True,False,False,False,False,True,False
78501,15.552,3,0.2,5.4432,False,True,False,True,False,False,False,False,True,False
78501,1.476,1,0.8,-2.2878,False,True,False,True,False,False,False,False,True,False
87505,8.4,5,0.0,2.184,False,False,True,False,True,False,False,True,True,False
94110,6.56,2,0.0,1.9024,False,False,True,False,False,False,False,True,True,False
94110,14.88,2,0.0,3.72,False,False,True,False,False,False,False,True,True,False
94110,45.48,4,0.0,15.918,False,False,True,False,False,False,False,True,False,True
94110,25.44,6,0.0,9.9216,False,False,True,False,False,False,False,True,True,False
10024,146.688,8,0.2,45.84,False,False,True,True,False,True,False,False,True,False
75220,4.928,2,0.2,1.7248,False,False,True,False,False,False,False,False,True,False
75220,63.488,4,0.2,4.7616,False,False,True,False,False,False,False,False,True,False
48234,418.32,7,0.0,117.1296,True,False,False,True,False,False,False,False,True,False
48234,123.858,2,0.1,46.7908,True,False,False,True,False,False,False,False,True,False
19140,118.782,3,0.4,-27.7158,False,False,True,False,False,True,False,False,False,True
19140,769.184,4,0.2,-163.4516,False,False,True,False,False,True,False,False,True,False
75007,47.904,1,0.2,-2.994,False,False,True,False,False,False,False,False,False,True
10009,13.36,2,0.0,6.4128,False,False,True,True,False,True,False,False,True,False
10009,163.764,2,0.1,25.4744,False,False,True,True,False,True,False,False,False,False
10009,183.92,4,0.0,31.2664,False,False,True,True,False,True,False,False,False,False
77041,11.376,3,0.6,-5.688,False,False,True,False,False,False,False,False,False,False
77041,66.112,4,0.6,-84.2928,False,False,True,False,False,False,False,False,False,False
90036,211.04,8,0.0,97.0784,False,False,True,False,False,False,False,True,True,False
90036,594.816,2,0.2,59.4816,False,False,True,False,False,False,False,True,False,False
90036,72.96,3,0.2,23.712,False,False,True,False,False,False,False,True,True,False
98026,80.96,4,0.0,34.8128,False,False,False,False,False,False,False,True,False,False
98026,455.712,2,0.2,34.1784,False,False,False,False,False,False,False,True,False,True
98026,25.98,1,0.0,7.2744,False,False,False,False,False,False,False,True,True,False
94110,45.28,4,0.0,15.3952,False,False,False,False,False,False,False,True,True,False
10035,15.56,2,0.0,7.3132,False,False,True,False,False,True,False,False,True,False
97477,859.2,3,0.2,75.18,False,False,True,True,False,False,False,True,False,True
40324,195.68,4,0.0,50.8768,False,True,False,False,False,False,True,False,True,False
40324,14.2,4,0.0,6.674,False,True,False,False,False,False,True,False,True,False
33065,314.352,3,0.2,-15.7176,False,False,False,False,False,False,True,False,False,False
33065,4.608,2,0.2,1.4976,False,False,False,False,False,False,True,False,True,False
94110,17.9,5,0.0,8.771,False,False,True,True,False,False,False,True,True,False
94110,2.992,1,0.2,1.122,False,True,False,True,False,False,False,True,True,False
94110,20.064,6,0.2,7.0224,False,True,False,True,False,False,False,True,True,False
94110,146.73,3,0.0,68.9631,False,True,False,True,False,False,False,True,True,False
94110,18.75,5,0.0,9.0,False,True,False,True,False,False,False,True,True,False
94110,117.576,3,0.2,11.7576,False,True,False,True,False,False,False,True,False,True
92503,51.184,7,0.2,19.194,False,False,True,False,True,False,False,True,True,False
45373,455.97,5,0.4,-106.393,False,False,False,False,True,True,False,False,False,False
45373,5.715,5,0.7,-4.7625,False,False,False,False,True,True,False,False,True,False
45373,57.594,1,0.4,-11.5188,False,False,False,False,True,True,False,False,False,True
45373,30.144,2,0.2,8.2896,False,False,False,False,True,True,False,False,False,False
45373,899.43,5,0.3,-12.849,False,False,False,False,True,True,False,False,False,False
92553,842.72,8,0.0,202.2528,False,False,True,False,False,False,False,True,False,False
92553,41.96,2,0.0,10.9096,False,False,True,False,False,False,False,True,False,False
98115,13.216,4,0.2,4.4604,False,False,True,True,False,False,False,True,True,False
98115,184.752,3,0.2,-20.7846,False,False,True,True,False,False,False,True,False,False
60623,520.464,2,0.3,-14.8704,False,False,False,False,False,False,False,False,False,False
60623,11.424,3,0.2,3.7128,False,False,False,False,False,False,False,False,True,False
49201,19.44,3,0.0,9.3312,False,False,True,False,True,False,False,False,True,False
49201,3.64,2,0.0,1.0192,False,False,True,False,True,False,False,False,True,False
49201,18.54,2,0.0,8.7138,False,False,True,False,True,False,False,False,True,False
10024,43.12,5,0.2,15.092,False,True,False,True,False,True,False,False,True,False
10024,313.722,3,0.4,-99.3453,False,True,False,True,False,True,False,False,False,False
10024,45.98,1,0.0,7.8166,False,True,False,True,False,True,False,False,False,False
10024,428.68,7,0.0,0.0,False,True,False,True,False,True,False,False,True,False
98105,30.576,6,0.2,10.3194,False,False,True,False,True,False,False,True,True,False
98105,13.02,7,0.0,0.3906,False,False,True,False,True,False,False,True,True,False
98105,22.14,3,0.0,6.4206,False,False,True,False,True,False,False,True,False,False
98105,359.32,4,0.0,7.1864,False,False,True,False,True,False,False,True,True,False
63301,11.56,2,0.0,5.6644,False,False,False,False,False,False,False,False,True,False
11561,68.48,2,0.2,25.68,False,False,True,False,False,True,False,False,True,False
11561,1676.88,6,0.0,83.844,False,False,True,False,False,True,False,False,True,False
8701,37.94,2,0.0,18.2112,False,False,False,True,False,True,False,False,True,False
20735,272.97,3,0.0,43.6752,False,True,False,True,False,True,False,False,False,False
43229,41.568,4,0.2,-4.1568,False,False,False,True,False,True,False,False,False,False
43229,317.058,3,0.3,-86.0586,False,False,False,True,False,True,False,False,False,False
43229,8.04,5,0.2,2.9145,False,False,False,True,False,True,False,False,True,False
91104,419.944,7,0.2,52.493,False,False,True,False,False,False,False,True,False,True
98105,61.38,6,0.0,15.9588,False,False,True,True,False,False,False,True,True,False
90045,50.0,2,0.0,10.5,False,True,False,False,False,False,False,True,False,True
7017,31.8,3,0.0,13.674,False,False,True,False,False,True,False,False,False,True
54703,32.56,2,0.0,8.4656,False,False,True,True,False,False,False,False,True,False
60610,7.072,2,0.2,2.3868,False,False,True,False,False,False,False,False,True,False
33614,45.528,3,0.2,15.9348,False,True,False,False,False,False,True,False,True,False
33614,64.784,1,0.2,6.4784,False,True,False,False,False,False,True,False,False,False
33614,424.272,2,0.2,-10.6068,False,True,False,False,False,False,True,False,True,False
33614,1.344,1,0.2,0.504,False,True,False,False,False,False,True,False,True,False
33614,83.92,5,0.2,-1.049,False,True,False,False,False,False,True,False,True,False
10009,25.92,4,0.0,12.4416,False,False,True,False,True,True,False,False,True,False
85204,120.576,8,0.2,33.1584,False,False,True,False,False,False,False,True,False,False
5408,79.92,4,0.0,37.5624,False,False,True,False,False,True,False,False,True,False
5408,12.28,1,0.0,5.7716,False,False,True,False,False,True,False,False,True,False
5408,542.94,3,0.0,152.0232,False,False,True,False,False,True,False,False,True,False
5408,2.04,1,0.0,0.9588,False,False,True,False,False,True,False,False,True,False
77070,228.92,5,0.2,14.3075,False,False,True,False,True,False,False,False,True,False
60505,7.992,1,0.2,2.5974,False,False,False,True,False,False,False,False,False,True
80219,582.336,8,0.2,-29.1168,True,False,False,True,False,False,False,True,False,False
10011,629.95,5,0.0,157.4875,False,False,False,False,False,True,False,False,False,True
10011,631.782,2,0.1,140.396,False,False,False,False,False,True,False,False,False,False
10011,801.568,2,0.2,-10.0196,False,False,False,False,False,True,False,False,False,False
10011,75.18,6,0.0,35.3346,False,False,False,False,False,True,False,False,True,False
10011,30.98,1,0.0,8.0548,False,False,False,False,False,True,False,False,True,False
10011,1349.91,9,0.0,661.4559,False,False,False,False,False,True,False,False,False,True
60004,14.112,6,0.2,1.2348,False,False,True,False,False,False,False,False,True,False
23602,31.12,4,0.0,14.6264,False,False,True,False,False,False,True,False,True,False
85705,4.272,2,0.2,0.9612,False,False,True,False,False,False,False,True,False,False
10024,209.148,2,0.4,-66.2302,False,True,False,False,False,True,False,False,False,False
10024,1591.02,6,0.0,286.3836,False,True,False,False,False,True,False,False,True,False
19134,7.92,5,0.2,1.683,False,False,True,True,False,True,False,False,True,False
60653,574.91,2,0.3,156.047,False,False,False,False,True,False,False,False,False,True
60653,8.448,2,0.2,2.64,False,False,False,False,True,False,False,False,True,False
10035,1071.0,9,0.0,171.36,False,True,False,False,False,True,False,False,False,True
10035,12.07,1,0.0,3.9831,False,True,False,False,False,True,False,False,False,False
19143,3.273,1,0.7,-2.5093,False,False,False,False,False,True,False,False,True,False
19143,87.92,5,0.2,15.386,False,False,False,False,False,True,False,False,False,False
85301,104.696,1,0.2,6.5435,False,True,False,True,False,False,False,True,True,False
90036,2803.92,5,0.2,0.0,False,False,False,False,False,False,False,True,False,False
77041,6.816,2,0.8,-11.5872,False,False,False,True,False,False,False,False,True,False
98115,249.584,2,0.2,15.599,False,False,True,False,False,False,False,True,False,True
98115,17.94,3,0.0,8.7906,False,False,True,False,False,False,False,True,True,False
98115,10.11,3,0.0,3.2352,False,False,True,False,False,False,False,True,False,False
28314,10.368,2,0.2,3.6288,False,False,True,False,True,False,True,False,True,False
28314,11.952,3,0.2,4.0338,False,False,True,False,True,False,True,False,True,False
77041,15.224,2,0.8,-38.8212,False,True,False,True,False,False,False,False,True,False
77041,21.984,6,0.8,-56.0592,False,True,False,True,False,False,False,False,True,False
94122,604.752,6,0.2,60.4752,False,False,True,True,False,False,False,True,False,True
94122,40.7,5,0.0,11.803,False,False,True,True,False,False,False,True,True,False
94122,302.376,3,0.2,37.797,False,False,True,True,False,False,False,True,False,True
94122,45.0,3,0.0,4.95,False,False,True,True,False,False,False,True,False,True
10035,3785.292,6,0.1,420.588,False,True,False,False,False,True,False,False,False,False
98105,35.4,5,0.0,13.452,False,False,True,False,False,False,False,True,True,False
14215,199.9,5,0.0,39.98,False,False,True,True,False,True,False,False,False,False
77340,1212.96,8,0.3,-69.312,False,False,True,True,False,False,False,False,False,False
75081,1099.96,5,0.2,82.497,False,False,True,True,False,False,False,False,False,True
75081,103.481,1,0.3,-16.2613,False,False,True,True,False,False,False,False,False,False
19134,5.904,2,0.2,1.9926,True,False,False,False,True,True,False,False,True,False
85345,30.08,2,0.2,-5.264,False,False,True,False,False,False,False,True,False,True
85345,36.288,7,0.2,12.7008,False,False,True,False,False,False,False,True,True,False
85345,10.272,3,0.2,1.1556,False,False,True,False,False,False,False,True,True,False
85345,252.8,4,0.2,-31.6,False,False,True,False,False,False,False,True,False,True
19143,2.946,2,0.7,-2.0622,True,False,False,False,False,True,False,False,True,False
92054,12.96,2,0.0,6.2208,False,False,True,False,False,False,False,True,True,False
19134,285.576,4,0.4,-57.1152,False,False,True,False,False,True,False,False,False,True
60623,22.24,2,0.2,2.502,False,False,True,True,False,False,False,False,True,False
10035,14.62,2,0.0,6.7252,False,False,True,False,False,True,False,False,True,False
44240,48.36,5,0.2,6.045,False,True,False,False,False,True,False,False,True,False
32216,16.256,2,0.2,1.2192,False,False,True,False,True,False,True,False,True,False
32216,219.184,2,0.2,19.1786,False,False,True,False,True,False,True,False,False,True
75019,95.84,4,0.2,34.742,False,False,False,True,False,False,False,False,False,True
46203,12.39,3,0.0,5.6994,False,False,True,False,False,False,False,False,True,False
